dataset,run_id,slot,leader_pubkey,leader_name,leader_city,leader_country,client_us,client_ms,observed_bucket,expected_bucket,match
dataset_2026_05_11_0800,32,418983006,,,,,19025,19.02,fr2,unknown,no
dataset_2026_05_11_0800,33,418983011,,,,,464715,464.71,tyo,unknown,no
dataset_2026_05_11_0800,34,418983018,,,,,21374,21.37,fr2,unknown,no
dataset_2026_05_11_0800,35,418983023,,,,,382489,382.49,slc,unknown,no
dataset_2026_05_11_0800,36,418983030,,,,,17816,17.82,fr2,unknown,no
dataset_2026_05_11_0800,37,418983036,,,,,18942,18.94,fr2,unknown,no
dataset_2026_05_11_0800,38,418983041,,,,,18364,18.36,fr2,unknown,no
dataset_2026_05_11_0800,39,418983047,,,,,220093,220.09,dx1,unknown,no
dataset_2026_05_11_0800,40,418983053,,,,,462192,462.19,tyo,unknown,no
dataset_2026_05_11_0800,41,418983059,,,,,19315,19.32,fr2,unknown,no
dataset_2026_05_11_0800,42,418983065,,,,,18521,18.52,fr2,unknown,no
dataset_2026_05_11_0800,43,418983071,,,,,18624,18.62,fr2,unknown,no
dataset_2026_05_11_0800,44,418983077,,,,,18951,18.95,fr2,unknown,no
dataset_2026_05_11_0800,45,418983082,,,,,18099,18.10,fr2,unknown,no
dataset_2026_05_11_0800,46,418983087,,,,,462652,462.65,tyo,unknown,no
dataset_2026_05_11_0800,47,418983093,,,,,461115,461.12,tyo,unknown,no
dataset_2026_05_11_0800,48,418983099,,,,,18709,18.71,fr2,unknown,no
dataset_2026_05_11_0800,49,418983105,,,,,18217,18.22,fr2,unknown,no
dataset_2026_05_11_0800,50,418983111,,,,,18915,18.91,fr2,unknown,no
dataset_2026_05_11_0800,51,418983116,,,,,18289,18.29,fr2,unknown,no
dataset_2026_05_11_0800,52,418983121,,,,,366362,366.36,slc,unknown,no
dataset_2026_05_11_0800,53,418983128,,,,,381128,381.13,slc,unknown,no
dataset_2026_05_11_0800,54,418983135,,,,,19667,19.67,fr2,unknown,no
dataset_2026_05_11_0800,55,418983140,,,,,18836,18.84,fr2,unknown,no
dataset_2026_05_11_0800,56,418983146,,,,,18925,18.93,fr2,unknown,no
dataset_2026_05_11_0800,57,418983152,,,,,18780,18.78,fr2,unknown,no
dataset_2026_05_11_0800,58,418983157,,,,,18372,18.37,fr2,unknown,no
dataset_2026_05_11_0800,59,418983162,,,,,18931,18.93,fr2,unknown,no
dataset_2026_05_11_0800,60,418983168,,,,,229543,229.54,dx1,unknown,no
dataset_2026_05_11_0800,61,418983175,,,,,18015,18.02,fr2,unknown,no
dataset_2026_05_11_0800,62,418983180,,,,,18017,18.02,fr2,unknown,no
dataset_2026_05_11_0800,63,418983186,,,,,17721,17.72,fr2,unknown,no
dataset_2026_05_11_0800,64,418983192,,,,,17526,17.53,fr2,unknown,no
dataset_2026_05_11_0800,65,418983197,,,,,19196,19.20,fr2,unknown,no
dataset_2026_05_11_0800,66,418983203,,,,,228868,228.87,dx1,unknown,no
dataset_2026_05_11_0800,67,418983209,,,,,18193,18.19,fr2,unknown,no
dataset_2026_05_11_0800,68,418983215,,,,,220204,220.20,dx1,unknown,no
dataset_2026_05_11_0800,69,418983220,,,,,463711,463.71,tyo,unknown,no
dataset_2026_05_11_0800,70,418983227,,,,,461018,461.02,tyo,unknown,no
dataset_2026_05_11_0800,71,418983233,,,,,18400,18.40,fr2,unknown,no
dataset_2026_05_11_0800,72,418983239,,,,,18764,18.76,fr2,unknown,no
dataset_2026_05_11_0800,73,418983244,,,,,463261,463.26,tyo,unknown,no
dataset_2026_05_11_0800,74,418983251,,,,,18783,18.78,fr2,unknown,no
dataset_2026_05_11_0800,75,418983256,,,,,18701,18.70,fr2,unknown,no
dataset_2026_05_11_0800,76,418983261,,,,,396012,396.01,slc,unknown,no
dataset_2026_05_11_0800,77,418983265,,,,,18692,18.69,fr2,unknown,no
dataset_2026_05_11_0800,78,418983270,,,,,18385,18.39,fr2,unknown,no
dataset_2026_05_11_0800,79,418983276,,,,,226327,226.33,dx1,unknown,no
dataset_2026_05_11_0800,80,418983282,,,,,19918,19.92,fr2,unknown,no
dataset_2026_05_11_0800,81,418983288,,,,,225474,225.47,dx1,unknown,no
dataset_2026_05_11_0800,82,418983294,,,,,227686,227.69,dx1,unknown,no
dataset_2026_05_11_0800,83,418983299,,,,,218009,218.01,ewr,unknown,no
dataset_2026_05_11_0800,84,418983305,,,,,216977,216.98,ewr,unknown,no
dataset_2026_05_11_0800,85,418983311,,,,,19045,19.05,fr2,unknown,no
dataset_2026_05_11_0800,86,418983316,,,,,18989,18.99,fr2,unknown,no
dataset_2026_05_11_0800,87,418983322,,,,,461498,461.50,tyo,unknown,no
dataset_2026_05_11_0800,88,418983328,,,,,462602,462.60,tyo,unknown,no
dataset_2026_05_11_0800,89,418983334,,,,,234151,234.15,dx1,unknown,no
dataset_2026_05_11_0800,90,418983339,,,,,18545,18.55,fr2,unknown,no
dataset_2026_05_11_0800,91,418983344,,,,,461901,461.90,tyo,unknown,no
dataset_2026_05_11_0800,92,418983351,,,,,462162,462.16,tyo,unknown,no
dataset_2026_05_11_0800,93,418983358,,,,,462545,462.55,tyo,unknown,no
dataset_2026_05_11_0800,94,418983364,,,,,18463,18.46,fr2,unknown,no
dataset_2026_05_11_0800,95,418983369,,,,,461866,461.87,tyo,unknown,no
dataset_2026_05_11_0800,96,418983376,,,,,16353,16.35,fr2,unknown,no
dataset_2026_05_11_0800,97,418983381,,,,,18235,18.23,fr2,unknown,no
dataset_2026_05_11_0800,98,418983387,,,,,18621,18.62,fr2,unknown,no
dataset_2026_05_11_0800,99,418983392,,,,,18590,18.59,fr2,unknown,no
dataset_2026_05_11_0800,100,418983395,,,,,236483,236.48,dx1,unknown,no
dataset_2026_05_11_1300,6,419027429,,,,,18583,18.58,fr2,unknown,no
dataset_2026_05_11_1300,7,419027434,,,,,17162,17.16,fr2,unknown,no
dataset_2026_05_11_1300,8,419027439,,,,,461334,461.33,tyo,unknown,no
dataset_2026_05_11_1300,9,419027446,,,,,240197,240.20,dx1,unknown,no
dataset_2026_05_11_1300,10,419027452,,,,,218801,218.80,ewr,unknown,no
dataset_2026_05_11_1300,11,419027458,,,,,221175,221.18,dx1,unknown,no
dataset_2026_05_11_1300,12,419027463,,,,,17301,17.30,fr2,unknown,no
dataset_2026_05_11_1300,13,419027469,,,,,16038,16.04,fr2,unknown,no
dataset_2026_05_11_1300,14,419027475,,,,,17279,17.28,fr2,unknown,no
dataset_2026_05_11_1300,15,419027481,,,,,219718,219.72,ewr,unknown,no
dataset_2026_05_11_1300,16,419027487,,,,,16633,16.63,fr2,unknown,no
dataset_2026_05_11_1300,17,419027492,,,,,16416,16.42,fr2,unknown,no
dataset_2026_05_11_1300,18,419027496,,,,,16517,16.52,fr2,unknown,no
dataset_2026_05_11_1300,19,419027502,,,,,17434,17.43,fr2,unknown,no
dataset_2026_05_11_1300,20,419027508,,,,,230750,230.75,dx1,unknown,no
dataset_2026_05_11_1300,21,419027514,,,,,398708,398.71,slc,unknown,no
dataset_2026_05_11_1300,22,419027520,,,,,15868,15.87,fr2,unknown,no
dataset_2026_05_11_1300,23,419027526,,,,,17084,17.08,fr2,unknown,no
dataset_2026_05_11_1300,24,419027532,,,,,244386,244.39,dx1,unknown,no
dataset_2026_05_11_1300,25,419027538,,,,,221638,221.64,dx1,unknown,no
dataset_2026_05_11_1300,26,419027544,,,,,16873,16.87,fr2,unknown,no
dataset_2026_05_11_1300,27,419027549,,,,,227666,227.67,dx1,unknown,no
dataset_2026_05_11_1300,28,419027555,,,,,16565,16.57,fr2,unknown,no
dataset_2026_05_11_1300,29,419027560,,,,,20128,20.13,fr2,unknown,no
dataset_2026_05_11_1300,30,419027567,,,,,232151,232.15,dx1,unknown,no
dataset_2026_05_11_1300,31,419027573,,,,,16789,16.79,fr2,unknown,no
dataset_2026_05_11_1300,32,419027578,,,,,16811,16.81,fr2,unknown,no
dataset_2026_05_11_1300,33,419027584,,,,,460765,460.76,tyo,unknown,no
dataset_2026_05_11_1300,34,419027590,,,,,228639,228.64,dx1,unknown,no
dataset_2026_05_11_1300,35,419027595,,,,,228853,228.85,dx1,unknown,no
dataset_2026_05_11_1300,36,419027601,,,,,16365,16.36,fr2,unknown,no
dataset_2026_05_11_1300,37,419027607,,,,,460307,460.31,tyo,unknown,no
dataset_2026_05_11_1300,38,419027613,,,,,459532,459.53,tyo,unknown,no
dataset_2026_05_11_1300,39,419027620,,,,,16665,16.66,fr2,unknown,no
dataset_2026_05_11_1300,40,419027626,,,,,16053,16.05,fr2,unknown,no
dataset_2026_05_11_1300,41,419027631,,,,,460502,460.50,tyo,unknown,no
dataset_2026_05_11_1300,42,419027636,,,,,17035,17.04,fr2,unknown,no
dataset_2026_05_11_1300,43,419027639,,,,,460505,460.50,tyo,unknown,no
dataset_2026_05_11_1300,44,419027645,,,,,16873,16.87,fr2,unknown,no
dataset_2026_05_11_1300,45,419027651,,,,,459420,459.42,tyo,unknown,no
dataset_2026_05_11_1300,46,419027658,,,,,459734,459.73,tyo,unknown,no
dataset_2026_05_11_1300,47,419027664,,,,,152441,152.44,ewr,unknown,no
dataset_2026_05_11_1300,48,419027670,,,,,461179,461.18,tyo,unknown,no
dataset_2026_05_11_1300,49,419027676,,,,,17275,17.27,fr2,unknown,no
dataset_2026_05_11_1300,50,419027682,,,,,16805,16.80,fr2,unknown,no
dataset_2026_05_11_1300,51,419027687,,,,,18040,18.04,fr2,unknown,no
dataset_2026_05_11_1300,52,419027692,,,,,17542,17.54,fr2,unknown,no
dataset_2026_05_11_1300,53,419027697,,,,,20011,20.01,fr2,unknown,no
dataset_2026_05_11_1300,54,419027703,,,,,16048,16.05,fr2,unknown,no
dataset_2026_05_11_1300,55,419027707,,,,,16601,16.60,fr2,unknown,no
dataset_2026_05_11_1300,56,419027713,,,,,229976,229.98,dx1,unknown,no
dataset_2026_05_11_1300,57,419027719,,,,,211378,211.38,ewr,unknown,no
dataset_2026_05_11_1300,58,419027724,,,,,16787,16.79,fr2,unknown,no
dataset_2026_05_11_1300,59,419027730,,,,,18393,18.39,fr2,unknown,no
dataset_2026_05_11_1300,60,419027735,,,,,164660,164.66,ewr,unknown,no
dataset_2026_05_11_1300,61,419027741,,,,,16451,16.45,fr2,unknown,no
dataset_2026_05_11_1300,62,419027746,,,,,16699,16.70,fr2,unknown,no
dataset_2026_05_11_1300,63,419027752,,,,,16081,16.08,fr2,unknown,no
dataset_2026_05_11_1300,64,419027758,,,,,16337,16.34,fr2,unknown,no
dataset_2026_05_11_1300,65,419027763,,,,,16538,16.54,fr2,unknown,no
dataset_2026_05_11_1300,66,419027769,,,,,219884,219.88,ewr,unknown,no
dataset_2026_05_11_1300,67,419027775,,,,,229424,229.42,dx1,unknown,no
dataset_2026_05_11_1300,68,419027781,,,,,16875,16.88,fr2,unknown,no
dataset_2026_05_11_1300,69,419027787,,,,,216310,216.31,ewr,unknown,no
dataset_2026_05_11_1300,70,419027792,,,,,357076,357.08,slc,unknown,no
dataset_2026_05_11_1300,71,419027798,,,,,16263,16.26,fr2,unknown,no
dataset_2026_05_11_1300,72,419027804,,,,,459931,459.93,tyo,unknown,no
dataset_2026_05_11_1300,73,419027811,,,,,461664,461.66,tyo,unknown,no
dataset_2026_05_11_1300,74,419027817,,,,,235181,235.18,dx1,unknown,no
dataset_2026_05_11_1300,75,419027823,,,,,215268,215.27,ewr,unknown,no
dataset_2026_05_11_1300,76,419027828,,,,,16825,16.82,fr2,unknown,no
dataset_2026_05_11_1300,77,419027833,,,,,459882,459.88,tyo,unknown,no
dataset_2026_05_11_1300,78,419027840,,,,,17462,17.46,fr2,unknown,no
dataset_2026_05_11_1300,79,419027845,,,,,16923,16.92,fr2,unknown,no
dataset_2026_05_11_1300,80,419027851,,,,,220083,220.08,dx1,unknown,no
dataset_2026_05_11_1300,81,419027857,,,,,16244,16.24,fr2,unknown,no
dataset_2026_05_11_1300,82,419027863,,,,,16890,16.89,fr2,unknown,no
dataset_2026_05_11_1300,83,419027868,,,,,16743,16.74,fr2,unknown,no
dataset_2026_05_11_1300,84,419027874,,,,,16528,16.53,fr2,unknown,no
dataset_2026_05_11_1300,85,419027879,,,,,16133,16.13,fr2,unknown,no
dataset_2026_05_11_1300,86,419027885,,,,,231697,231.70,dx1,unknown,no
dataset_2026_05_11_1300,87,419027891,,,,,460755,460.75,tyo,unknown,no
dataset_2026_05_11_1300,88,419027898,,,,,218011,218.01,ewr,unknown,no
dataset_2026_05_11_1300,89,419027903,,,,,460187,460.19,tyo,unknown,no
dataset_2026_05_11_1300,90,419027911,,,,,16741,16.74,fr2,unknown,no
dataset_2026_05_11_1300,91,419027917,,,,,221324,221.32,dx1,unknown,no
dataset_2026_05_11_1300,92,419027923,,,,,218340,218.34,ewr,unknown,no
dataset_2026_05_11_1300,93,419027929,,,,,16166,16.17,fr2,unknown,no
dataset_2026_05_11_1300,94,419027935,,,,,460266,460.27,tyo,unknown,no
dataset_2026_05_11_1300,95,419027942,,,,,16145,16.14,fr2,unknown,no
dataset_2026_05_11_1300,96,419027947,,,,,16378,16.38,fr2,unknown,no
dataset_2026_05_11_1300,97,419027952,,,,,16389,16.39,fr2,unknown,no
dataset_2026_05_11_1300,98,419027957,,,,,16446,16.45,fr2,unknown,no
dataset_2026_05_11_1300,99,419027963,,,,,230111,230.11,dx1,unknown,no
dataset_2026_05_11_1300,100,419027969,,,,,16440,16.44,fr2,unknown,no
dataset_2026_05_11_1700,6,419062997,,,,,463189,463.19,tyo,unknown,no
dataset_2026_05_11_1700,7,419063004,,,,,16284,16.28,fr2,unknown,no
dataset_2026_05_11_1700,8,419063010,,,,,18089,18.09,fr2,unknown,no
dataset_2026_05_11_1700,9,419063015,,,,,16578,16.58,fr2,unknown,no
dataset_2026_05_11_1700,10,419063021,,,,,16856,16.86,fr2,unknown,no
dataset_2026_05_11_1700,11,419063026,,,,,16663,16.66,fr2,unknown,no
dataset_2026_05_11_1700,12,419063032,,,,,460959,460.96,tyo,unknown,no
dataset_2026_05_11_1700,13,419063039,,,,,16060,16.06,fr2,unknown,no
dataset_2026_05_11_1700,14,419063044,,,,,234304,234.30,dx1,unknown,no
dataset_2026_05_11_1700,15,419063050,,,,,16402,16.40,fr2,unknown,no
dataset_2026_05_11_1700,16,419063056,,,,,230463,230.46,dx1,unknown,no
dataset_2026_05_11_1700,17,419063061,,,,,460437,460.44,tyo,unknown,no
dataset_2026_05_11_1700,18,419063067,,,,,17239,17.24,fr2,unknown,no
dataset_2026_05_11_1700,19,419063074,,,,,16573,16.57,fr2,unknown,no
dataset_2026_05_11_1700,20,419063079,,,,,16004,16.00,fr2,unknown,no
dataset_2026_05_11_1700,21,419063085,,,,,230452,230.45,dx1,unknown,no
dataset_2026_05_11_1700,22,419063092,,,,,461450,461.45,tyo,unknown,no
dataset_2026_05_11_1700,23,419063099,,,,,460490,460.49,tyo,unknown,no
dataset_2026_05_11_1700,24,419063105,,,,,17781,17.78,fr2,unknown,no
dataset_2026_05_11_1700,25,419063111,,,,,15907,15.91,fr2,unknown,no
dataset_2026_05_11_1700,26,419063116,,,,,460085,460.08,tyo,unknown,no
dataset_2026_05_11_1700,27,419063123,,,,,16754,16.75,fr2,unknown,no
dataset_2026_05_11_1700,28,419063129,,,,,234618,234.62,dx1,unknown,no
dataset_2026_05_11_1700,29,419063135,,,,,244779,244.78,dx1,unknown,no
dataset_2026_05_11_1700,30,419063140,,,,,16888,16.89,fr2,unknown,no
dataset_2026_05_11_1700,31,419063147,,,,,459787,459.79,tyo,unknown,no
dataset_2026_05_11_1700,32,419063153,,,,,459513,459.51,tyo,unknown,no
dataset_2026_05_11_1700,33,419063160,,,,,16717,16.72,fr2,unknown,no
dataset_2026_05_11_1700,34,419063168,,,,,244223,244.22,dx1,unknown,no
dataset_2026_05_11_1700,35,419063174,,,,,228517,228.52,dx1,unknown,no
dataset_2026_05_11_1700,36,419063180,,,,,225595,225.59,dx1,unknown,no
dataset_2026_05_11_1700,37,419063186,,,,,223361,223.36,dx1,unknown,no
dataset_2026_05_11_1700,38,419063192,,,,,17489,17.49,fr2,unknown,no
dataset_2026_05_11_1700,39,419063197,,,,,221688,221.69,dx1,unknown,no
dataset_2026_05_11_1700,40,419063203,,,,,460773,460.77,tyo,unknown,no
dataset_2026_05_11_1700,41,419063209,,,,,459735,459.74,tyo,unknown,no
dataset_2026_05_11_1700,42,419063215,,,,,460171,460.17,tyo,unknown,no
dataset_2026_05_11_1700,43,419063222,,,,,17191,17.19,fr2,unknown,no
dataset_2026_05_11_1700,44,419063227,,,,,16497,16.50,fr2,unknown,no
dataset_2026_05_11_1700,45,419063233,,,,,15916,15.92,fr2,unknown,no
dataset_2026_05_11_1700,46,419063239,,,,,17036,17.04,fr2,unknown,no
dataset_2026_05_11_1700,47,419063244,,,,,16437,16.44,fr2,unknown,no
dataset_2026_05_11_1700,48,419063250,,,,,17398,17.40,fr2,unknown,no
dataset_2026_05_11_1700,49,419063256,,,,,16242,16.24,fr2,unknown,no
dataset_2026_05_11_1700,50,419063260,,,,,16468,16.47,fr2,unknown,no
dataset_2026_05_11_1700,51,419063266,,,,,17043,17.04,fr2,unknown,no
dataset_2026_05_11_1700,52,419063271,,,,,16193,16.19,fr2,unknown,no
dataset_2026_05_11_1700,53,419063277,,,,,546632,546.63,tyo,unknown,no
dataset_2026_05_11_1700,54,419063284,,,,,17643,17.64,fr2,unknown,no
dataset_2026_05_11_1700,55,419063290,,,,,405261,405.26,slc,unknown,no
dataset_2026_05_11_1700,56,419063296,,,,,16783,16.78,fr2,unknown,no
dataset_2026_05_11_1700,57,419063302,,,,,16596,16.60,fr2,unknown,no
dataset_2026_05_11_1700,58,419063308,,,,,17540,17.54,fr2,unknown,no
dataset_2026_05_11_1700,59,419063313,,,,,16391,16.39,fr2,unknown,no
dataset_2026_05_11_1700,60,419063319,,,,,16409,16.41,fr2,unknown,no
dataset_2026_05_11_1700,61,419063324,,,,,189397,189.40,ewr,unknown,no
dataset_2026_05_11_1700,62,419063330,,,,,471394,471.39,tyo,unknown,no
dataset_2026_05_11_1700,63,419063337,,,,,16998,17.00,fr2,unknown,no
dataset_2026_05_11_1700,64,419063342,,,,,459918,459.92,tyo,unknown,no
dataset_2026_05_11_1700,65,419063349,,,,,17563,17.56,fr2,unknown,no
dataset_2026_05_11_1700,66,419063354,,,,,16759,16.76,fr2,unknown,no
dataset_2026_05_11_1700,67,419063360,,,,,16501,16.50,fr2,unknown,no
dataset_2026_05_11_1700,68,419063366,,,,,188206,188.21,ewr,unknown,no
dataset_2026_05_11_1700,69,419063377,,,,,17526,17.53,fr2,unknown,no
dataset_2026_05_11_1700,70,419063383,,,,,460709,460.71,tyo,unknown,no
dataset_2026_05_11_1700,71,419063389,,,,,375259,375.26,slc,unknown,no
dataset_2026_05_11_1700,72,419063395,,,,,16299,16.30,fr2,unknown,no
dataset_2026_05_11_1700,73,419063400,,,,,188504,188.50,ewr,unknown,no
dataset_2026_05_11_1700,74,419063405,,,,,16207,16.21,fr2,unknown,no
dataset_2026_05_11_1700,75,419063410,,,,,16235,16.23,fr2,unknown,no
dataset_2026_05_11_1700,76,419063416,,,,,16408,16.41,fr2,unknown,no
dataset_2026_05_11_1700,77,419063422,,,,,17101,17.10,fr2,unknown,no
dataset_2026_05_11_1700,78,419063427,,,,,460697,460.70,tyo,unknown,no
dataset_2026_05_11_1700,79,419063434,,,,,459882,459.88,tyo,unknown,no
dataset_2026_05_11_1700,80,419063441,,,,,16604,16.60,fr2,unknown,no
dataset_2026_05_11_1700,81,419063447,,,,,460050,460.05,tyo,unknown,no
dataset_2026_05_11_1700,82,419063453,,,,,16475,16.48,fr2,unknown,no
dataset_2026_05_11_1700,83,419063458,,,,,17294,17.29,fr2,unknown,no
dataset_2026_05_11_1700,84,419063464,,,,,16395,16.39,fr2,unknown,no
dataset_2026_05_11_1700,85,419063469,,,,,188307,188.31,ewr,unknown,no
dataset_2026_05_11_1700,86,419063475,,,,,179642,179.64,ewr,unknown,no
dataset_2026_05_11_1700,87,419063480,,,,,18572,18.57,fr2,unknown,no
dataset_2026_05_11_1700,88,419063486,,,,,17009,17.01,fr2,unknown,no
dataset_2026_05_11_1700,89,419063492,,,,,17191,17.19,fr2,unknown,no
dataset_2026_05_11_1700,90,419063498,,,,,178752,178.75,ewr,unknown,no
dataset_2026_05_11_1700,91,419063503,,,,,17135,17.14,fr2,unknown,no
dataset_2026_05_11_1700,92,419063509,,,,,16870,16.87,fr2,unknown,no
dataset_2026_05_11_1700,93,419063514,,,,,17133,17.13,fr2,unknown,no
dataset_2026_05_11_1700,94,419063519,,,,,16834,16.83,fr2,unknown,no
dataset_2026_05_11_1700,95,419063525,,,,,16873,16.87,fr2,unknown,no
dataset_2026_05_11_1700,96,419063531,,,,,179029,179.03,ewr,unknown,no
dataset_2026_05_11_1700,97,419063535,,,,,18557,18.56,fr2,unknown,no
dataset_2026_05_11_1700,98,419063541,,,,,16002,16.00,fr2,unknown,no
dataset_2026_05_11_1700,99,419063546,,,,,178902,178.90,ewr,unknown,no
dataset_2026_05_11_1700,100,419063552,,,,,16348,16.35,fr2,unknown,no
dataset_2026_05_11_2200,6,419107436,,,,,243354,243.35,dx1,unknown,no
dataset_2026_05_11_2200,7,419107443,,,,,212276,212.28,ewr,unknown,no
dataset_2026_05_11_2200,8,419107449,,,,,219428,219.43,ewr,unknown,no
dataset_2026_05_11_2200,9,419107455,,,,,18032,18.03,fr2,unknown,no
dataset_2026_05_11_2200,10,419107461,,,,,461810,461.81,tyo,unknown,no
dataset_2026_05_11_2200,11,419107467,,,,,220798,220.80,dx1,unknown,no
dataset_2026_05_11_2200,12,419107472,,,,,226373,226.37,dx1,unknown,no
dataset_2026_05_11_2200,13,419107478,,,,,18211,18.21,fr2,unknown,no
dataset_2026_05_11_2200,14,419107483,,,,,17030,17.03,fr2,unknown,no
dataset_2026_05_11_2200,15,419107487,,,,,18088,18.09,fr2,unknown,no
dataset_2026_05_11_2200,16,419107492,,,,,226829,226.83,dx1,unknown,no
dataset_2026_05_11_2200,17,419107498,,,,,18646,18.65,fr2,unknown,no
dataset_2026_05_11_2200,18,419107503,,,,,17471,17.47,fr2,unknown,no
dataset_2026_05_11_2200,19,419107507,,,,,15691,15.69,fr2,unknown,no
dataset_2026_05_11_2200,20,419107512,,,,,462388,462.39,tyo,unknown,no
dataset_2026_05_11_2200,21,419107519,,,,,17280,17.28,fr2,unknown,no
dataset_2026_05_11_2200,22,419107525,,,,,20206,20.21,fr2,unknown,no
dataset_2026_05_11_2200,23,419107531,,,,,16919,16.92,fr2,unknown,no
dataset_2026_05_11_2200,24,419107537,,,,,460727,460.73,tyo,unknown,no
dataset_2026_05_11_2200,25,419107543,,,,,18993,18.99,fr2,unknown,no
dataset_2026_05_11_2200,26,419107549,,,,,216807,216.81,ewr,unknown,no
dataset_2026_05_11_2200,27,419107557,,,,,461749,461.75,tyo,unknown,no
dataset_2026_05_11_2200,28,419107563,,,,,16394,16.39,fr2,unknown,no
dataset_2026_05_11_2200,29,419107568,,,,,18367,18.37,fr2,unknown,no
dataset_2026_05_11_2200,30,419107574,,,,,18349,18.35,fr2,unknown,no
dataset_2026_05_11_2200,31,419107579,,,,,461231,461.23,tyo,unknown,no
dataset_2026_05_11_2200,32,419107586,,,,,18348,18.35,fr2,unknown,no
dataset_2026_05_11_2200,33,419107592,,,,,15625,15.62,fr2,unknown,no
dataset_2026_05_11_2200,34,419107597,,,,,16480,16.48,fr2,unknown,no
dataset_2026_05_11_2200,35,419107603,,,,,17539,17.54,fr2,unknown,no
dataset_2026_05_11_2200,36,419107609,,,,,17132,17.13,fr2,unknown,no
dataset_2026_05_11_2200,37,419107615,,,,,18484,18.48,fr2,unknown,no
dataset_2026_05_11_2200,38,419107620,,,,,17087,17.09,fr2,unknown,no
dataset_2026_05_11_2200,39,419107626,,,,,230186,230.19,dx1,unknown,no
dataset_2026_05_11_2200,40,419107632,,,,,464047,464.05,tyo,unknown,no
dataset_2026_05_11_2200,41,419107639,,,,,230786,230.79,dx1,unknown,no
dataset_2026_05_11_2200,42,419107645,,,,,213890,213.89,ewr,unknown,no
dataset_2026_05_11_2200,43,419107651,,,,,18337,18.34,fr2,unknown,no
dataset_2026_05_11_2200,44,419107656,,,,,18383,18.38,fr2,unknown,no
dataset_2026_05_11_2200,45,419107662,,,,,17504,17.50,fr2,unknown,no
dataset_2026_05_11_2200,46,419107667,,,,,16354,16.35,fr2,unknown,no
dataset_2026_05_11_2200,47,419107672,,,,,15769,15.77,fr2,unknown,no
dataset_2026_05_11_2200,48,419107678,,,,,18123,18.12,fr2,unknown,no
dataset_2026_05_11_2200,49,419107683,,,,,460877,460.88,tyo,unknown,no
dataset_2026_05_11_2200,50,419107691,,,,,18014,18.01,fr2,unknown,no
dataset_2026_05_11_2200,51,419107696,,,,,17822,17.82,fr2,unknown,no
dataset_2026_05_11_2200,52,419107702,,,,,20528,20.53,fr2,unknown,no
dataset_2026_05_11_2200,53,419107708,,,,,19530,19.53,fr2,unknown,no
dataset_2026_05_11_2200,54,419107714,,,,,16664,16.66,fr2,unknown,no
dataset_2026_05_11_2200,55,419107720,,,,,19526,19.53,fr2,unknown,no
dataset_2026_05_11_2200,56,419107726,,,,,245178,245.18,dx1,unknown,no
dataset_2026_05_11_2200,57,419107731,,,,,23575,23.57,fr2,unknown,no
dataset_2026_05_11_2200,58,419107736,,,,,18611,18.61,fr2,unknown,no
dataset_2026_05_11_2200,59,419107742,,,,,17565,17.57,fr2,unknown,no
dataset_2026_05_11_2200,60,419107747,,,,,233338,233.34,dx1,unknown,no
dataset_2026_05_11_2200,61,419107753,,,,,17846,17.85,fr2,unknown,no
dataset_2026_05_11_2200,62,419107759,,,,,18969,18.97,fr2,unknown,no
dataset_2026_05_11_2200,63,419107765,,,,,18256,18.26,fr2,unknown,no
dataset_2026_05_11_2200,64,419107770,,,,,19023,19.02,fr2,unknown,no
dataset_2026_05_11_2200,65,419107776,,,,,18462,18.46,fr2,unknown,no
dataset_2026_05_11_2200,66,419107781,,,,,17241,17.24,fr2,unknown,no
dataset_2026_05_11_2200,67,419107787,,,,,16489,16.49,fr2,unknown,no
dataset_2026_05_11_2200,68,419107793,,,,,18846,18.85,fr2,unknown,no
dataset_2026_05_11_2200,69,419107799,,,,,243591,243.59,dx1,unknown,no
dataset_2026_05_11_2200,70,419107805,,,,,16839,16.84,fr2,unknown,no
dataset_2026_05_11_2200,71,419107811,,,,,18934,18.93,fr2,unknown,no
dataset_2026_05_11_2200,72,419107816,,,,,222272,222.27,dx1,unknown,no
dataset_2026_05_11_2200,73,419107822,,,,,459254,459.25,tyo,unknown,no
dataset_2026_05_11_2200,74,419107829,,,,,216410,216.41,ewr,unknown,no
dataset_2026_05_11_2200,75,419107834,,,,,20085,20.09,fr2,unknown,no
dataset_2026_05_11_2200,76,419107840,,,,,16524,16.52,fr2,unknown,no
dataset_2026_05_11_2200,77,419107846,,,,,16465,16.46,fr2,unknown,no
dataset_2026_05_11_2200,78,419107851,,,,,215278,215.28,ewr,unknown,no
dataset_2026_05_11_2200,79,419107857,,,,,412339,412.34,slc,unknown,no
dataset_2026_05_11_2200,80,419107864,,,,,226820,226.82,dx1,unknown,no
dataset_2026_05_11_2200,81,419107870,,,,,16557,16.56,fr2,unknown,no
dataset_2026_05_11_2200,82,419107875,,,,,225250,225.25,dx1,unknown,no
dataset_2026_05_11_2200,83,419107881,,,,,18596,18.60,fr2,unknown,no
dataset_2026_05_11_2200,84,419107887,,,,,459912,459.91,tyo,unknown,no
dataset_2026_05_11_2200,85,419107893,,,,,19374,19.37,fr2,unknown,no
dataset_2026_05_11_2200,86,419107898,,,,,220297,220.30,dx1,unknown,no
